City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,ar rutbah,33.0381,40.2848,85.3,17,0,8.81,IQ,1689461234
366,lazaro cardenas,17.9583,-102.2,88.75,64,82,9.53,MX,1689461234
367,rexburg,43.826,-111.7897,87.78,22,0,10.36,US,1689461235
368,lamu,-2.2717,40.902,75.42,84,35,15.35,KE,1689461235
369,qarqaraly,49.4058,75.4742,57.92,51,41,10.83,KZ,1689461236
370,saint-francois,46.4154,3.9054,60.24,94,75,4.61,FR,1689461236
371,st. thomas,42.7736,-81.1804,72.16,80,100,2.68,CA,1689461118
372,bandarbeyla,9.4942,50.8122,76.28,77,0,29.08,SO,1689461237
373,bure,10.7,37.0667,54.88,95,64,3.36,ET,1689461238
374,labrador city,52.9463,-66.9114,69.71,60,100,2.3,CA,1689461238
375,lobujya,27.95,86.8167,39.34,87,99,1.52,NP,1689461239
376,sofo-birnin-gwari,11.0154,6.7804,76.3,71,30,3.87,NG,1689461239
377,maryville,35.7565,-83.9705,82.54,92,75,11.5,US,1689461120
378,grand falls-windsor,48.9332,-55.6649,76.5,74,98,11.99,CA,1689461240
379,port augusta,-32.5,137.7667,46.67,73,0,5.44,AU,1689461241
380,al wajh,26.2455,36.4525,84.15,89,0,6.91,SA,1689461241
381,bodo,67.28,14.405,55.44,79,0,14.97,NO,1689461241
382,sterling,39.0062,-77.4286,88.99,70,75,13.8,US,1689461108
383,sarh,9.1429,18.3923,76.91,94,0,2.3,TD,1689461242
384,zhanaozen,43.3,52.8,78.71,43,73,14.79,KZ,1689461243
385,roma,43.2128,-75.4557,85.68,67,0,8.05,US,1689461243
386,neelankarai,12.9455,80.2575,86.05,74,40,11.5,IN,1689461244
387,whakatane,-37.9585,176.9854,60.51,81,100,1.99,NZ,1689461244
388,raja,8.4596,25.678,71.35,84,92,3.74,SS,1689461245
389,pindiga,9.9833,10.9333,77.68,65,98,6.38,NG,1689461245
390,alice springs,-23.7,133.8833,49.55,93,75,6.91,AU,1689461246
391,callao,-12.0667,-77.15,73.72,64,0,12.66,PE,1689461246
392,afaahiti,-17.75,-149.2833,82.27,68,17,8.68,PF,1689461247
393,yanam,16.7333,82.2167,80.4,82,100,4.34,IN,1689461247
394,santo antonio do ica,-3.1022,-67.9397,75.04,97,96,2.21,BR,1689461248
395,remire-montjoly,4.9167,-52.2667,82.44,78,0,2.3,GF,1689461248
396,coweta,33.3835,-84.7666,90.34,63,100,9.22,US,1689461249
397,zeya,53.75,127.2667,75.96,61,91,1.1,RU,1689461249
398,porto seguro,-16.4497,-39.0647,68.52,100,100,3.44,BR,1689461250
399,jihlava,49.3961,15.5912,74.75,83,0,12.57,CZ,1689461250
400,tsarevo,42.1667,27.85,70.14,88,0,2.75,BG,1689461251
401,guerrero negro,27.9769,-114.0611,75.63,59,14,17.69,MX,1689461213
402,mikhaylovka,50.06,43.2379,61.79,87,59,11.36,RU,1689461252
403,kirakira,-10.4544,161.9205,79.27,85,100,8.21,SB,1689461252
404,taoudenni,22.6783,-3.9836,99.61,19,6,18.39,ML,1689461252
405,carupano,10.6678,-63.2585,80.1,85,37,10.51,VE,1689461186
406,warrnambool,-38.3833,142.4833,51.69,73,80,11.21,AU,1689461253
407,kachug,53.9606,105.8817,63.75,82,13,2.13,RU,1689461254
408,brisas de zicatela,15.8369,-97.0419,90.12,62,20,9.22,MX,1689461254
409,baissa,7.2333,10.6333,72.91,94,97,2.04,NG,1689461255
410,lodwar,3.1191,35.5973,80.02,48,16,17.22,KE,1689461255
411,nogliki,51.8333,143.1667,56.68,75,99,7.49,RU,1689461255
412,sinan,34.8262,126.1086,73.51,98,100,1.92,KR,1689461256
413,lospalos,-8.5186,127.0025,71.46,84,82,5.95,TL,1689461256
414,arkadak,51.9326,43.4978,56.64,96,100,10.71,RU,1689461257
415,chui,-33.6971,-53.4616,49.08,77,47,4.36,UY,1689461077
416,erdenet,49.0333,104.0833,60.8,83,96,2.28,MN,1689461258
417,basarabeasca,46.3311,28.9728,70.0,44,1,2.68,MD,1689461259
418,llazice,42.5553,20.7633,72.34,76,0,2.26,XK,1689461259
419,queenstown,-31.8976,26.8753,51.53,48,51,8.52,ZA,1689461259
420,weno,7.4515,151.8468,85.95,84,100,5.75,FM,1689461260
421,syracuse,37.0881,15.2792,79.32,52,0,4.21,IT,1689460965
422,salekhard,66.53,66.6019,49.1,65,73,6.67,RU,1689461261
423,anadyr,64.75,177.4833,63.1,72,0,11.18,RU,1689460990
424,luwuk,-0.9516,122.7875,76.95,82,94,3.96,ID,1689461261
425,hadsund,56.7148,10.1168,62.56,94,78,5.01,DK,1689461262
426,pontes e lacerda,-15.2261,-59.3353,73.13,47,1,1.59,BR,1689461262
427,viedma,-40.8135,-62.9967,47.53,64,98,16.04,AR,1689461263
428,dahab,28.501,34.5134,92.08,33,1,8.88,EG,1689461264
429,trincomalee,8.5711,81.2335,82.49,75,91,20.8,LK,1689461264
430,sodra sandby,56.5667,16.6167,67.86,77,99,19.98,SE,1689461264
431,keflavik,64.0049,-22.5624,51.71,76,0,20.71,IS,1689461265
432,hultsfred,57.4882,15.8436,61.65,79,77,9.44,SE,1689461265
433,vozhega,60.4725,40.2213,57.07,75,98,2.51,RU,1689461266
434,rio gallegos,-51.6226,-69.2181,30.25,74,0,16.11,AR,1689461266
435,kill devil hills,36.0307,-75.676,84.2,86,0,17.27,US,1689461266
436,posto fiscal rolim de moura,-13.0833,-62.2667,75.81,54,1,1.77,BR,1689461267
437,igrim,63.1906,64.4162,54.88,72,2,2.1,RU,1689461267
438,san jeronimo de juarez,17.1333,-100.4667,88.27,65,24,6.78,MX,1689461268
439,codajas,-3.8367,-62.0569,79.84,76,77,1.21,BR,1689461268
440,san luis de la loma,17.2706,-100.8939,88.27,65,29,7.14,MX,1689461268
441,coronel suarez,-37.4547,-61.9334,39.76,61,2,7.96,AR,1689461269
442,tazacorte,28.629,-17.9293,74.37,95,100,17.27,ES,1689461269
443,kerikeri,-35.2268,173.9474,57.9,91,90,3.0,NZ,1689461270
444,safotu,-13.4513,-172.4018,81.19,83,41,18.54,WS,1689461270
445,colonia,50.9333,6.95,71.96,68,0,14.97,DE,1689461262
446,mejit,10.2753,170.8646,82.89,76,38,15.61,MH,1689461271
447,newman,37.3138,-121.0208,106.14,8,0,7.05,US,1689461271
448,aberdeen,57.1437,-2.0981,54.54,95,25,6.91,GB,1689461097
449,talnakh,69.4865,88.3972,36.21,88,100,11.72,RU,1689461272
450,port douglas,-16.4833,145.4667,73.87,76,37,12.08,AU,1689461272
451,skowhegan,44.7651,-69.7192,78.15,87,97,3.49,US,1689461273
452,kresttsy,58.2452,32.5165,56.57,93,79,3.69,RU,1689461273
453,bamboo flat,11.7,92.7167,80.69,89,75,8.05,IN,1689461274
454,tosontsengel,48.7567,98.2839,55.58,76,4,0.27,MN,1689461275
455,la'ie,21.6477,-157.9253,85.87,66,7,12.33,US,1689461275
456,bel ombre,-4.6167,55.4167,78.64,83,40,10.36,SC,1689461275
457,la sarre,48.8002,-79.1996,69.17,83,91,9.04,CA,1689461276
458,zyrya,40.3661,50.2917,77.09,66,0,13.91,AZ,1689461277
459,harper,4.375,-7.7169,76.06,86,11,6.08,LR,1689461277
460,abha,18.2164,42.5053,66.02,39,0,0.0,SA,1689461277
461,marsa alam,25.0757,34.8918,89.33,45,3,8.23,EG,1689461278
462,egilsstadir,65.2653,-14.3948,44.51,81,75,13.8,IS,1689461278
463,port hueneme,34.1478,-119.1951,102.36,69,0,9.22,US,1689461279
464,ta'izz,13.5,44.0,78.48,44,8,3.6,YE,1689461279
465,kem',64.9555,34.5793,55.8,95,38,3.76,RU,1689461280
466,thrissur,10.5167,76.2167,76.98,94,100,0.49,IN,1689461282
467,mugia,43.1041,-9.2179,59.92,73,12,8.37,ES,1689461282
468,poronaysk,49.2167,143.1167,60.26,75,100,3.76,RU,1689461283
469,yanbu,24.0891,38.0637,96.84,24,0,4.61,SA,1689461283
470,haiku-pauwela,20.9219,-156.3051,84.22,56,40,25.32,US,1689461284
471,isangel,-19.55,169.2667,72.77,74,42,21.99,VU,1689461284
472,thunder bay,48.4001,-89.3168,69.71,52,75,9.22,CA,1689461285
473,cromwell,41.5951,-72.6454,84.81,79,75,12.66,US,1689461285
474,wuchuan,21.4571,110.7659,80.8,86,100,8.28,CN,1689461286
475,acajutla,13.5928,-89.8275,84.07,75,96,6.35,SV,1689461286
476,lashio,22.9333,97.75,68.95,100,100,1.32,MM,1689461287
477,sao jose da coroa grande,-8.8978,-35.1478,76.21,85,7,8.01,BR,1689461287
478,galle,6.0367,80.217,80.74,84,63,11.21,LK,1689461288
479,mckees rocks,40.4656,-80.0656,86.5,67,100,8.05,US,1689461288
480,maunabo,18.0072,-65.8993,85.12,89,46,12.3,PR,1689461289
481,priargunsk,50.3691,119.1012,67.8,50,3,3.78,RU,1689461289
482,palangkaraya,-2.2,113.8333,72.95,98,100,2.39,ID,1689461289
483,bastrop,32.7562,-91.8724,94.69,61,40,8.05,US,1689461290
484,antofagasta,-23.65,-70.4,63.68,86,72,6.44,CL,1689461092
485,palu,-0.8917,119.8707,76.21,94,84,2.75,ID,1689461291
486,malanje,-9.5402,16.341,68.18,37,2,3.69,AO,1689461291
487,hlusk,52.903,28.6845,57.88,67,78,4.25,BY,1689461291
488,uttarkashi,30.7333,78.45,73.38,96,94,0.74,IN,1689461292
489,alofi,-19.0595,-169.9187,75.09,73,89,16.11,NU,1689461292
490,cruzeiro do sul,-29.5128,-51.9853,56.52,87,65,0.47,BR,1689461293
491,cururupu,-1.8283,-44.8683,75.54,88,47,3.87,BR,1689461293
492,bakchar,57.0186,82.0711,56.71,95,99,4.7,RU,1689461294
493,mil'kovo,55.6078,37.7956,59.49,92,56,6.11,RU,1689461294
494,xique xique,-10.8217,-42.7311,83.62,38,24,16.84,BR,1689461295
495,gao,16.6362,1.637,84.49,55,83,11.74,ML,1689461295
496,kota kinabalu,5.9749,116.0724,75.18,94,40,7.0,MY,1689461295
497,howrah,22.5892,88.3103,80.6,89,75,4.61,IN,1689461120
498,vadso,70.0744,29.7487,56.28,94,100,4.61,NO,1689461296
499,keetmanshoop,-26.5833,18.1333,58.12,33,16,3.44,NA,1689461297
500,vila franca do campo,37.7167,-25.4333,68.41,82,68,6.11,PT,1689461297
501,yalvac,38.2956,31.1778,66.6,55,0,5.44,TR,1689461298
502,necochea,-38.5473,-58.7368,44.89,69,9,16.78,AR,1689461238
503,pagar alam,-4.0167,103.2667,66.11,98,83,3.09,ID,1689461299
504,arraias,-12.9288,-46.9437,77.16,27,3,3.44,BR,1689461299
505,iguape,-24.7081,-47.5553,61.56,83,13,4.79,BR,1689461299
506,ambon,-3.6954,128.1814,79.88,95,40,8.05,ID,1689461041
507,colotlan,22.1,-103.2667,89.58,19,44,10.65,MX,1689461175
508,anamur,36.0751,32.8369,86.63,39,0,9.78,TR,1689461301
509,markaz-e hukumat-e darweshan,31.1323,64.1934,83.08,14,0,11.1,AF,1689461302
510,maughold,54.2988,-4.3184,58.23,91,84,21.36,IM,1689461302
511,saldanha,-33.0117,17.9442,55.45,90,100,10.09,ZA,1689461303
512,grand forks,47.9417,-97.4337,71.33,45,100,13.8,US,1689461303
513,magistral'nyy,56.1725,107.4458,59.86,87,68,1.74,RU,1689461304
514,yuci,37.6803,112.7319,69.55,60,0,2.24,CN,1689461304
515,city of balikpapan,-1.242,116.8942,80.55,89,40,9.22,ID,1689461305
516,borogontsy,62.6683,131.1683,56.64,58,39,4.29,RU,1689461305
517,delafield,43.0608,-88.4037,83.77,53,40,12.66,US,1689461306
518,high rock,26.6208,-78.2833,86.02,69,63,14.85,BS,1689461306
519,newnham,-41.3833,147.1333,52.32,88,91,16.11,AU,1689461306
520,vilyuysk,63.7553,121.6247,47.07,83,100,9.51,RU,1689461307
521,baltiysk,54.6538,19.911,71.06,59,46,15.48,RU,1689461307
522,childress,34.4264,-100.204,89.85,45,0,0.0,US,1689461162
523,timimoun,29.2639,0.231,93.58,7,0,11.5,DZ,1689461308
524,manokwari,-0.8667,134.0833,78.04,79,100,4.27,ID,1689461309
525,iranshahr,27.2025,60.6848,93.56,33,2,11.88,IR,1689461309
526,bolgar,54.95,49.0667,59.83,83,100,13.09,RU,1689461310
527,nadi,-17.8,177.4167,68.0,94,100,3.44,FJ,1689461027
528,barroquinha,-3.0189,-41.1361,78.75,76,27,8.77,BR,1689461310
529,porto novo,6.4965,2.6036,78.62,88,70,7.11,BJ,1689461311
530,amursk,50.2261,136.8994,67.1,54,100,5.48,RU,1689461312
531,nambutalai,9.7167,79.0,84.4,67,100,4.16,IN,1689461312
532,nuuk,64.1835,-51.7216,49.87,93,100,10.36,GL,1689461313
533,bol,13.4586,14.7147,82.22,69,33,8.1,TD,1689461313
534,yakutsk,62.0339,129.7331,55.36,62,0,2.24,RU,1689461314
535,kirensk,57.7853,108.1119,54.45,77,100,1.66,RU,1689461314
536,odranci,46.5867,16.2803,79.84,81,0,6.69,SI,1689461315
537,neiafu,-18.65,-173.9833,75.88,73,75,11.5,TO,1689461315
538,ankang,32.68,109.0172,72.23,76,0,0.76,CN,1689461316
539,ewo,-0.8725,14.8206,80.47,57,100,3.85,CG,1689461316
540,tougan,13.0667,-3.0667,85.77,53,99,3.69,BF,1689461316
541,camarinas,43.1311,-9.1817,59.94,75,13,7.87,ES,1689461317
542,padang,-0.9492,100.3543,76.6,81,100,3.2,ID,1689461317
543,chernyshevskiy,63.0128,112.4714,51.04,54,17,2.86,RU,1689461318
544,lompoc,34.6391,-120.4579,95.77,70,20,8.05,US,1689461318
545,ocean city,39.2776,-74.5746,83.01,85,85,3.0,US,1689461319
546,maputo,-25.9653,32.5892,60.48,63,0,7.0,MZ,1689461227
547,senillosa,-39.0,-68.4167,49.78,57,0,9.78,AR,1689461319
548,brookings,44.3114,-96.7984,74.1,64,75,14.97,US,1689461156
549,tanumah,27.1,44.1333,89.91,9,1,9.69,SA,1689461320
550,mhamid,29.82,-5.72,94.14,6,0,10.47,MA,1689461321
551,punta del este,-34.9667,-54.95,51.87,80,100,10.0,UY,1689461321
552,banda aceh,5.5577,95.3222,79.14,77,98,13.82,ID,1689461115
553,mount gambier,-37.8333,140.7667,51.33,74,87,5.77,AU,1689461322
554,joroinen,62.1782,27.8317,59.99,79,82,4.43,FI,1689461322
555,nantucket,41.2835,-70.0995,77.14,93,75,10.36,US,1689461323
556,garh maharaja,30.8339,71.9053,91.96,50,10,9.37,PK,1689461323
557,greenville,35.6127,-77.3663,82.56,100,100,3.44,US,1689460725
558,yung shue wan,22.2333,114.1167,85.62,78,91,11.72,HK,1689461324
559,rabaul,-4.1967,152.1721,80.55,77,89,6.91,PG,1689461324
560,tangalle,6.024,80.7911,78.4,90,77,9.4,LK,1689461325
561,northam,51.0333,-4.2167,59.61,87,99,22.24,GB,1689461327
562,leova,46.4786,28.2553,70.45,46,3,2.01,MD,1689461327
563,seven pagodas,12.6264,80.1722,86.05,74,100,11.39,IN,1689461328
564,kikwit,-5.041,18.8162,75.78,33,6,1.59,CD,1689461328
565,jinxiang,27.4327,120.6062,82.0,87,16,4.47,CN,1689461328
566,macas,-2.3167,-78.1167,73.15,83,40,6.91,EC,1689461329
567,iraucuba,-3.7461,-39.7833,75.15,78,14,6.38,BR,1689461329
568,dodoma,-6.1722,35.7395,61.79,61,0,7.58,TZ,1689461104
569,kudahuvadhoo,2.6708,72.8944,82.72,73,50,5.08,MV,1689461330
570,balkanabat,39.5108,54.3671,82.76,47,59,8.19,TM,1689461330
571,makushino,55.2103,67.2442,56.88,97,100,8.99,RU,1689461331
572,al burayqah,30.4062,19.5739,78.31,88,0,13.89,LY,1689461331
573,santiago de cao,-7.9589,-79.2392,75.33,78,75,10.36,PE,1689461332
574,piti village,13.4626,144.6933,86.31,81,20,12.66,GU,1689461332
575,bor,56.3567,44.0669,57.13,92,94,5.03,RU,1689461333
576,la roda,39.2167,-2.15,76.98,31,0,7.47,ES,1689461123
577,korkuteli,37.065,30.1957,75.31,45,0,5.3,TR,1689461333
578,aswan,24.0934,32.907,94.3,15,0,4.61,EG,1689461334
579,linxia chengguanzhen,35.6003,103.2064,58.3,60,1,5.5,CN,1689461334
580,arraial do cabo,-22.9661,-42.0278,67.86,73,0,10.36,BR,1689461335
581,okhotsk,59.3833,143.3,56.23,86,100,5.03,RU,1689461335
582,dakhla,23.6848,-15.958,69.1,87,0,25.79,EH,1689461335
583,nova xavantina,-14.6667,-52.35,76.23,39,14,2.73,BR,1689461336
584,sao caetano de odivelas,-0.75,-48.02,76.73,90,64,8.37,BR,1689461336
585,calvinia,-31.4707,19.776,46.4,42,5,5.01,ZA,1689461337
